CIK,FiscalYearEnd,COVID-19,SupplyChain,Furlough,Benefit Cut,InternationalSupplyChain,ComboParagraph,FFI49,FFI30,FFI12
1686850,NONE,12,1,0,3,0,30,12,8,10
1687187,NONE,21,0,4,14,0,94,48,29,11
1687221,31-Oct-20,25,12,2,23,4,67,48,29,11
1687229,"December 31, 2020",69,0,0,8,0,21,13,8,10
1687932,NONE,27,4,2,13,0,45,36,22,6
1688476,31-Dec-20,36,2,1,27,0,54,41,25,12
1688568,31-Mar-20,15,0,0,11,0,114,13,8,10
1688757,31-Dec-20,37,5,1,17,1,181,47,29,11
1688852,31-Dec-20,14,0,0,8,0,3,43,27,9
1689796,"December 31, 2020",32,1,1,8,0,18,36,22,6
1689813,31-Dec-20,26,3,0,20,2,132,29,18,4
1689923,31-Dec-20,48,0,2,19,0,171,45,29,11
1690334,31-Dec-20,18,0,0,20,0,141,41,25,12
1690585,31-Dec-20,0,0,0,0,0,0,31,20,8
1690680,31-Dec-20,70,1,3,39,1,129,44,28,12
1690820,"December 31, 2020",29,8,0,18,4,25,13,8,10
1691077,NONE,7,0,0,0,0,15,21,13,3
1691303,31-Dec-20,54,2,1,9,0,165,31,20,8
1691337,30-Jun-20,27,3,0,5,2,33,13,8,10
1691936,31-Dec-20,1,0,0,0,0,12,30,19,4
1692063,"December 31, 2020",35,10,0,19,0,26,13,8,10
1692115,31-Dec-20,5,1,0,6,0,6,45,29,11
1692412,"December 31, 2020",56,0,0,12,0,87,30,19,4
1692415,NONE,27,0,0,0,0,22,30,19,4
1692427,NONE,46,5,2,47,0,120,13,8,10
1692787,31-Dec-20,12,0,0,14,0,22,13,8,10
1692830,NONE,32,6,0,6,1,54,10,7,1
1693256,31-Dec-20,31,4,0,26,2,77,34,22,12
1693415,31-Dec-20,0,0,0,0,0,0,13,8,10
1693577,NONE,28,3,0,3,1,16,36,22,6
1694028,"December 31, 2020",27,2,8,23,0,42,13,8,10
1694426,31-Dec-20,50,1,0,52,1,71,30,19,4
1694665,31-Dec-20,29,2,1,14,0,59,30,19,4
1695357,31-Dec-20,14,1,0,14,0,70,21,13,3
1696558,NONE,10,0,0,2,0,9,21,13,3
1697500,31-Dec-20,17,2,0,9,0,38,32,21,7
1697532,NONE,0,1,0,23,0,42,13,8,10
1697851,NONE,10,1,0,13,0,40,43,27,9
1698530,31-Dec-20,51,7,2,22,1,54,30,19,4
1698990,"December 31, 2020",21,0,0,18,0,48,36,22,6
1699039,31-Dec-20,19,3,0,28,2,55,9,6,2
1699136,31-Dec-20,11,4,0,18,1,44,2,1,1
1699150,31-Dec-20,22,1,0,20,0,136,45,29,11
1701051,"December 31, 2020",9,3,0,10,2,42,32,21,7
1701108,"December 31, 2020",25,4,1,23,0,70,22,14,6
1701114,31-Dec-20,51,12,0,25,2,27,34,22,12
1701605,"DECEMBER 31, 2020",19,4,0,8,1,111,45,29,11
1701732,"December 31, 2020",34,2,6,14,0,178,48,29,11
1701758,NONE,10,3,0,9,2,47,13,8,10
1702744,29-Aug-20,32,9,0,15,2,63,30,19,4
1702750,31-Dec-20,35,1,0,8,1,26,18,11,12
1702780,31-Dec-20,12,9,1,14,0,38,13,8,10
1702924,NONE,23,1,0,4,1,171,34,22,6
1703056,31-Dec-20,36,2,0,10,0,21,6,4,1
1703489,NONE,53,1,0,7,1,21,44,28,9
1703644,31-Dec-20,76,3,0,9,3,42,36,22,6
1703647,NONE,33,2,1,7,1,64,44,28,9
1703785,"December 31, 2020",8,1,0,18,1,41,36,22,6
1703956,31-Oct-20,32,0,2,9,0,18,14,9,5
1704292,31-Dec-20,0,0,0,0,0,0,48,29,11
1704596,31-Dec-20,21,1,1,15,1,143,13,8,10
1704711,"December 31, 2020",35,6,1,9,2,160,30,19,4
1704720,31-Dec-20,29,5,0,11,3,47,13,8,10
1704760,NONE,9,2,0,4,0,9,41,25,12
1705012,NONE,17,6,0,4,2,96,48,29,11
1705338,31-Dec-20,12,0,0,7,0,104,13,8,10
1705682,31-Dec-20,47,5,2,21,0,175,36,22,6
1705696,31-Dec-20,53,0,1,20,0,40,14,9,5
1705843,"December 31, 2020",15,14,0,11,0,39,14,9,5
1705873,31-Dec-20,37,2,1,19,2,70,36,23,6
1706431,31-Dec-20,85,6,0,29,2,117,41,25,12
1706946,31-Dec-20,34,2,0,10,2,91,48,29,11
1707178,31-Dec-20,97,1,2,22,0,44,7,4,12
1707502,"December 31, 2020",20,1,1,13,0,50,13,8,10
1707753,30-Apr-20,26,0,0,6,0,108,13,8,10
1707925,31-Dec-20,4,0,0,49,0,127,9,6,2
1708035,31-Dec-20,21,7,1,19,3,183,13,8,10
1708055,"December 31, 2020",14,2,0,35,2,184,34,22,12
1708301,31-Dec-20,31,0,0,15,0,69,49,30,12
1708405,31-Dec-20,44,0,1,2,0,21,43,27,9
1708410,NONE,24,0,0,5,0,46,13,8,10
1708493,NONE,23,3,2,20,0,61,29,18,4
1708599,NONE,11,5,0,10,2,50,36,22,6
1709164,31-Dec-20,6,7,0,10,0,51,45,29,11
1709401,31-Dec-20,19,4,1,12,1,61,31,20,8
1709682,"December 31, 2020",17,2,0,12,1,52,13,8,10
1709768,31-Dec-20,3,0,0,1,0,6,45,29,11
1710155,2-Jan-21,57,5,1,31,0,44,13,8,10
1710340,NONE,1,0,0,17,0,12,13,8,10
1710366,31-Dec-20,25,1,0,26,1,130,32,21,7
1710583,"December 31, 2020",12,1,0,9,1,59,47,29,11
1711012,NONE,34,0,0,7,0,32,39,24,3
1711269,31-Dec-20,33,3,0,50,1,9,36,22,6
1711279,"December 31, 2020",14,2,0,4,1,43,36,22,6
1711291,31-Dec-20,75,0,1,17,0,18,36,22,6
1711754,NONE,23,0,0,11,0,23,47,29,11
1711786,NONE,21,2,0,4,0,45,13,8,10
1712184,"December 31, 2020",58,3,0,9,0,122,12,8,10
1712189,"December 31, 2020",35,3,1,17,2,52,48,29,11
1712463,31-Dec-20,21,10,0,17,6,128,13,8,10
1712923,31-Dec-20,37,0,0,7,0,13,48,29,11
1713683,31-Jul-20,29,1,0,15,0,146,6,4,1
1713832,31-Dec-20,21,1,0,4,1,34,13,8,10
1713863,NONE,17,0,0,7,0,27,18,11,12
1714899,31-Dec-20,33,1,2,25,0,90,21,13,3
1716621,NONE,31,2,0,16,1,70,36,22,6
1717307,31-Dec-20,47,3,1,7,0,15,49,30,12
1717452,"December 31, 2020",5,5,0,9,0,16,36,22,6
1717547,31-Dec-20,91,0,0,41,0,84,13,8,10
1717556,NONE,12,3,0,5,0,33,34,22,6
1718108,31-Dec-20,17,2,0,30,1,59,17,11,3
1718227,30-Sep-20,17,2,0,13,0,3,13,8,10
1718512,"January 2, 2021",22,8,0,17,1,173,13,8,10
1719489,31-Dec-20,12,0,0,12,0,187,45,29,11
1720025,NONE,3,0,0,1,0,6,38,23,6
1720116,31-Dec-20,2,0,0,6,0,22,44,28,12
1720580,"December 31, 2020",31,3,2,19,1,52,13,8,10
1720592,31-Dec-20,13,0,0,14,0,14,48,29,11
1720635,"December 31, 2020",39,2,1,11,0,116,21,13,3
1720725,31-Dec-20,2,3,2,12,1,65,13,8,10
1720893,NONE,23,3,1,9,0,35,45,29,11
1722010,31-Dec-20,16,0,0,7,0,36,34,22,12
1722482,31-Dec-20,20,4,0,13,3,108,30,19,4
1722684,31-Dec-20,91,2,1,24,0,144,13,8,10
1722964,"December 31, 2020",18,2,0,8,1,62,13,8,10
1722992,NONE,14,0,0,1,0,16,36,22,6
1723089,"December 31, 2020",24,4,0,14,3,110,30,19,4
1723128,31-Dec-20,31,8,0,26,0,90,42,26,9
1723596,"December 31, 2020",27,0,0,9,0,22,30,19,4
1723648,NONE,3,0,0,11,0,24,36,22,6
1723866,31-Dec-20,21,11,2,13,1,33,30,19,4
1724009,NONE,18,1,0,16,0,40,44,28,9
1724344,"December 31, 2020",12,3,0,7,1,64,46,29,11
1724521,"December 31, 2020",22,4,3,10,0,67,13,8,10
1724670,NONE,16,2,0,7,1,21,18,11,12
1724965,"December 31, 2020",13,2,0,17,2,59,13,8,10
1725255,31-Dec-20,28,1,0,19,1,16,34,22,6
1725526,"December 31, 2020",20,0,0,22,0,41,48,29,11
1725579,31-Dec-20,35,1,0,10,0,159,11,8,10
1726126,NONE,13,1,0,9,1,59,13,8,10
1726173,31-Dec-20,18,1,0,1,1,41,37,23,6
1726978,31-Dec-20,18,0,0,5,0,24,49,30,12
1727196,"December 31, 2020",34,2,0,10,2,37,13,8,10
1727263,31-Dec,47,0,0,1,0,6,45,29,11
1728117,31-Dec-20,31,3,2,20,2,48,13,8,10
1728688,30-Sep-20,37,0,2,14,0,3,43,27,9
1728951,31-Dec-20,28,0,0,13,0,22,40,24,3
1729149,31-Dec-20,44,4,0,8,3,21,23,15,2
1729427,NONE,2,0,0,1,0,9,13,8,10
1730168,1-Nov-20,22,12,0,13,4,130,31,20,8
1730346,31-Dec-20,34,0,0,33,0,24,45,29,11
1730430,31-Dec-20,60,1,1,16,1,148,13,8,10
1730984,31-Dec-20,53,2,1,12,2,24,1,1,1
1731348,31-Dec-20,38,15,1,25,6,164,45,29,11
1731727,NONE,3,4,0,7,2,28,48,29,11
1732845,"September 30, 2020",49,11,0,25,2,84,23,15,2
1733186,12/31/2020,26,11,0,17,4,126,30,19,4
1733413,NONE,9,0,0,3,0,24,49,30,12
1733998,31-Dec-20,36,3,0,26,0,15,37,23,6
1734342,31-Dec-20,69,0,0,24,0,144,13,8,10
1734517,NONE,17,1,1,24,0,60,13,8,10
1734713,"September 30, 2020",33,0,1,9,0,15,37,23,6
1734875,NONE,24,0,0,9,0,6,13,8,10
1735184,"December 31, 2020",50,1,0,13,1,15,13,8,10
1735707,31-Dec-20,38,7,1,23,3,249,13,8,10
1735828,"December 31, 2019",13,0,0,11,0,22,17,11,3
1736874,NONE,5,0,0,3,0,12,36,22,6
1736946,31-Dec-20,38,5,0,28,1,180,46,29,11
1737287,31-Dec-20,35,3,1,10,0,27,36,22,6
1737927,31-Mar-20,21,13,0,12,3,210,42,26,9
1738177,NONE,31,6,0,14,0,148,13,8,10
1739104,"December 31, 2020",29,10,0,6,6,233,45,29,11
1739174,NONE,12,2,1,14,0,47,14,9,5
1739426,NONE,15,1,0,22,0,67,42,26,9
1739445,31-Dec-20,29,10,0,11,0,37,49,30,12
1739936,31-Dec-20,34,0,0,7,0,112,13,8,10
1739940,"December 31, 2020",58,11,1,15,0,159,32,21,7
1739942,31-Dec-20,20,0,0,12,0,186,13,8,10
1740332,31-Dec-20,20,5,1,20,1,98,43,27,9
1740547,NONE,37,5,2,38,1,115,30,19,4
1742089,NONE,19,0,0,11,0,9,45,29,11
1742924,"December 31, 2020",39,9,0,18,4,135,45,29,11
1743745,"December 31, 2019",18,10,1,10,2,87,45,29,11
1743858,NONE,2,0,0,2,0,18,13,8,10
1743881,"December 31, 2020",36,3,1,28,0,81,43,27,9
1744489,10/3/2020,83,2,7,19,0,143,31,20,8
1744659,NONE,25,1,1,31,0,44,45,29,11
1745041,"December 27, 2020",24,0,1,16,0,100,7,4,12
1745797,"December 31, 2020",25,1,0,26,1,49,31,20,8
1745916,"December 31, 2020",37,0,0,10,0,6,39,24,3
1746109,"December 31, 2020",26,1,0,3,0,12,48,29,11
1746129,NONE,1,0,0,0,0,0,13,8,10
1746466,NONE,51,6,0,18,3,65,31,20,8
1746618,NONE,92,12,9,20,4,134,13,8,10
1747009,"DECEMBER 31, 2020",25,2,0,32,0,20,45,29,11
1747068,NONE,37,1,1,5,0,21,13,8,10
1747079,"December 31, 2020",45,0,2,13,0,28,45,29,11
1748773,"December 31, 2020",12,1,0,20,0,38,45,29,11
1748790,30-Jun-20,29,9,0,12,3,121,14,9,5
1748824,"December 31, 2020",12,0,0,24,0,149,46,29,11
1748907,31-Dec-20,50,9,0,43,2,183,49,30,12
1749723,31-Dec-20,0,0,0,6,0,0,43,27,9
1750019,"December 31, 2020",24,5,1,13,0,65,49,30,12
1750735,31-Dec-20,27,3,0,7,2,15,49,30,12
1751299,31-Dec-20,34,5,1,10,0,76,2,1,1
1751692,NONE,33,0,0,13,0,18,47,29,11
1751783,NONE,18,0,0,7,0,12,32,21,7
1751788,"December 31, 2020",41,4,0,30,1,211,13,8,10
1752039,NONE,15,0,0,6,0,7,1,1,1
1752828,NONE,3,0,0,13,0,12,36,22,6
1752836,31-Dec-20,38,21,3,11,4,146,12,8,10
1753539,NONE,10,0,0,12,0,27,36,22,6
1753648,NONE,0,1,0,0,0,0,12,8,10
1753706,31-Dec-20,14,8,0,9,5,147,9,6,2
1753886,NONE,17,0,0,25,0,10,12,8,10
1754301,"June 30, 2020",22,0,0,5,0,16,33,22,9
1755237,NONE,8,0,0,17,0,19,36,22,6
1755672,31-Dec-20,15,11,0,13,7,166,13,8,10
1755953,NONE,18,20,0,12,4,37,13,8,10
1756262,NONE,29,6,0,22,4,125,41,25,12
1756497,NONE,34,3,2,24,0,83,48,29,11
1757073,31-Dec-20,49,11,6,30,2,151,12,8,10
1757715,31-Dec-20,25,13,0,7,2,125,13,8,10
1757898,31-Mar-20,26,3,0,12,2,55,36,22,6
1758488,NONE,90,2,7,18,2,181,10,7,1
1758730,"December 31, 2020",13,1,0,8,0,183,46,29,11
1759138,NONE,22,7,1,15,0,30,13,8,10
1759425,NONE,36,5,1,29,0,93,49,30,12
1759509,31-Dec-20,89,8,5,25,3,64,36,22,6
1759774,NONE,13,0,0,10,0,9,49,30,12
1760173,NONE,22,3,3,14,1,106,36,22,6
1760542,NONE,11,3,1,17,2,47,49,30,12
1760689,31-Dec-20,5,0,0,1,0,11,20,13,3
1760717,"December 31, 2020",8,0,0,1,0,57,43,27,9
1760965,"January 2, 2021",62,23,2,14,13,259,23,15,2
1761312,NONE,7,2,0,12,2,19,45,29,11
1761612,NONE,31,1,0,21,1,64,13,8,10
1763731,NONE,9,0,0,10,0,33,36,22,6
1764046,31-Dec-20,7,1,0,15,0,116,45,29,11
1764301,NONE,1,0,0,0,0,3,45,29,11
1764925,"January 31, 2021",54,2,0,11,0,162,49,30,12
1766146,NONE,3,0,0,1,0,11,45,29,11
1766368,NONE,36,13,0,15,1,34,35,23,6
1766502,2-Feb-20,14,8,0,10,1,25,13,8,10
1767258,31-Dec-20,12,0,0,2,0,92,43,27,9
1767837,"December 31, 2020",30,1,1,7,0,18,13,8,10
1768224,31-Dec-20,36,1,0,16,0,64,2,1,1
1768267,NONE,29,0,0,15,0,96,44,28,9
1769267,NONE,25,1,0,3,1,3,49,30,12
1769318,NONE,0,0,0,11,0,32,49,30,12
1769617,"December 31, 2020",29,0,0,3,0,6,36,22,6
1769624,NONE,3,0,0,0,0,0,13,8,10
1769663,NONE,48,0,2,11,0,25,37,23,6
1770450,31-Dec-20,74,13,9,46,8,157,34,22,12
1770787,"December 31, 2020",76,6,0,12,3,169,12,8,10
1771515,"January 2, 2021",22,8,0,8,0,23,49,30,12
1771917,"December 31, 2020",11,4,1,19,1,37,13,8,10
1772016,30-Sep-20,38,13,0,16,3,96,46,29,11
1772177,NONE,52,1,9,4,0,27,13,8,10
1772695,"December 31, 2020",36,6,0,36,0,32,13,8,10
1773087,NONE,5,0,0,1,0,8,49,30,12
1773383,31-Mar-20,19,1,0,16,0,166,48,29,11
1773427,31-Dec-20,22,1,1,20,1,103,49,30,12
1774170,NONE,7,3,0,9,1,79,13,8,10
1774675,NONE,2,0,0,11,0,26,49,30,12
1775625,31-Dec-20,18,2,1,10,0,145,48,29,11
1777921,NONE,6,0,0,11,0,30,36,22,6
1779128,NONE,3,0,0,11,0,28,49,30,12
1779474,NONE,0,0,0,0,0,0,49,30,12
1780097,"December 31, 2020",25,9,0,24,2,63,30,19,4
1781755,31-Dec-20,25,0,1,12,0,24,13,8,10
1781983,NONE,14,4,0,12,0,51,30,19,4
1783183,NONE,17,1,1,9,1,63,34,22,12
1783400,"December 31, 2020",25,0,0,15,0,73,46,29,11
1784797,31-Dec-20,18,0,0,5,0,6,45,29,11
1784851,NONE,3,0,0,1,0,23,13,8,10
1785173,NONE,5,0,0,15,0,0,48,29,11
1785424,NONE,4,0,0,11,0,14,13,8,10
1785592,NONE,5,1,0,1,1,17,45,29,11
1786117,NONE,19,0,0,8,0,32,45,29,11
